modelo,linguagem,slug,id_questao,categoria_declarada,categoria_calculada,categoria_ok,status,aceito,tempo_ms,memoria_mb,submission_id,ground_truth
llama-3.3-70b-versatile,Java,maximum-number-of-occurrences-of-a-substring,1297,actual_correct,invalid,False,Time Limit Exceeded,False,,,1774914343,False
llama3-70b-8192,C++,maximum-number-of-occurrences-of-a-substring,1297,actual_correct,invalid,False,Time Limit Exceeded,False,,,1774914514,False
llama3-70b-8192,Java,maximum-number-of-occurrences-of-a-substring,1297,actual_correct,invalid,False,Time Limit Exceeded,False,,,1774914725,False
llama3-8b-8192,C++,maximum-number-of-occurrences-of-a-substring,1297,actual_correct,invalid,False,Compile Error,False,,,1774914909,False
llama3-8b-8192,Java,maximum-number-of-occurrences-of-a-substring,1297,actual_correct,semantic_incorrect,False,Wrong Answer,False,,,1774915057,False
llama3-8b-8192,Python3,maximum-number-of-occurrences-of-a-substring,1297,actual_correct,invalid,False,Runtime Error,False,,,1774915164,False
meta-llama_llama-4-maverick-17b-128e-instruct,C++,maximum-number-of-occurrences-of-a-substring,1297,plausible,semantic_incorrect,False,Wrong Answer,False,,,1774915285,False
meta-llama_llama-4-maverick-17b-128e-instruct,Java,maximum-number-of-occurrences-of-a-substring,1297,actual_correct,invalid,False,Compile Error,False,,,1774915410,False
meta-llama_llama-4-maverick-17b-128e-instruct,Python3,maximum-number-of-occurrences-of-a-substring,1297,actual_correct,invalid,False,Runtime Error,False,,,1774915529,False
meta-llama_llama-4-scout-17b-16e-instruct,C++,maximum-number-of-occurrences-of-a-substring,1297,actual_correct,actual_correct,True,Accepted,True,319,114.8,1774915660,False
meta-llama_llama-4-scout-17b-16e-instruct,Java,maximum-number-of-occurrences-of-a-substring,1297,actual_correct,actual_correct,True,Accepted,True,1267,55.4,1774915779,False
moonshotai_kimi-k2-instruct,C++,maximum-number-of-occurrences-of-a-substring,1297,actual_correct,actual_correct,True,Accepted,True,15,15.8,1774915932,False
moonshotai_kimi-k2-instruct,Java,maximum-number-of-occurrences-of-a-substring,1297,actual_correct,actual_correct,True,Accepted,True,39,46.4,1774916070,False
moonshotai_kimi-k2-instruct,Python3,maximum-number-of-occurrences-of-a-substring,1297,actual_correct,actual_correct,True,Accepted,True,77,19.4,1774916194,False
qwen_qwen3-32b,C++,maximum-number-of-occurrences-of-a-substring,1297,plausible,actual_correct,False,Accepted,True,259,102.7,1774916357,False
qwen_qwen3-32b,Java,maximum-number-of-occurrences-of-a-substring,1297,actual_correct,semantic_incorrect,False,Wrong Answer,False,,,1774916473,False
allam-2-7b,C++,sum-of-mutated-array-closest-to-target,1300,actual_correct,semantic_incorrect,False,Wrong Answer,False,,,1774916622,False
allam-2-7b,Java,sum-of-mutated-array-closest-to-target,1300,actual_correct,invalid,False,Compile Error,False,,,1774916753,False
allam-2-7b,Python3,sum-of-mutated-array-closest-to-target,1300,actual_correct,invalid,False,Runtime Error,False,,,1774916888,False
deepseek-r1-distill-llama-70b,Java,sum-of-mutated-array-closest-to-target,1300,plausible,actual_correct,False,Accepted,True,7,45.5,1774917018,False
gemma2-9b-it,C++,sum-of-mutated-array-closest-to-target,1300,actual_correct,semantic_incorrect,False,Wrong Answer,False,,,1774917135,False
gemma2-9b-it,Java,sum-of-mutated-array-closest-to-target,1300,actual_correct,semantic_incorrect,False,Wrong Answer,False,,,1774917278,False
gemma2-9b-it,Python3,sum-of-mutated-array-closest-to-target,1300,actual_correct,invalid,False,Runtime Error,False,,,1774917403,False
llama-3.1-8b-instant,C++,sum-of-mutated-array-closest-to-target,1300,plausible,semantic_incorrect,False,Wrong Answer,False,,,1774917535,False
llama-3.1-8b-instant,Java,sum-of-mutated-array-closest-to-target,1300,plausible,semantic_incorrect,False,Wrong Answer,False,,,1774917635,False
llama-3.1-8b-instant,Python3,sum-of-mutated-array-closest-to-target,1300,plausible,semantic_incorrect,False,Wrong Answer,False,,,1774917756,False
llama-3.3-70b-versatile,C++,sum-of-mutated-array-closest-to-target,1300,actual_correct,actual_correct,True,Accepted,True,3,16.3,1774917863,False
llama-3.3-70b-versatile,Java,sum-of-mutated-array-closest-to-target,1300,plausible,semantic_incorrect,False,Wrong Answer,False,,,1774918008,False
llama-3.3-70b-versatile,Python3,sum-of-mutated-array-closest-to-target,1300,actual_correct,invalid,False,Runtime Error,False,,,1774918226,False
llama3-70b-8192,C++,sum-of-mutated-array-closest-to-target,1300,actual_correct,semantic_incorrect,False,Wrong Answer,False,,,1774918359,False
llama3-70b-8192,Java,sum-of-mutated-array-closest-to-target,1300,actual_correct,semantic_incorrect,False,Wrong Answer,False,,,1774918499,False
llama3-70b-8192,Python3,sum-of-mutated-array-closest-to-target,1300,actual_correct,semantic_incorrect,False,Wrong Answer,False,,,1774918626,False
llama3-8b-8192,C++,sum-of-mutated-array-closest-to-target,1300,actual_correct,semantic_incorrect,False,Wrong Answer,False,,,1774918746,False
llama3-8b-8192,Java,sum-of-mutated-array-closest-to-target,1300,actual_correct,semantic_incorrect,False,Wrong Answer,False,,,1774918866,False
llama3-8b-8192,Python3,sum-of-mutated-array-closest-to-target,1300,actual_correct,semantic_incorrect,False,Wrong Answer,False,,,1774918979,False
meta-llama_llama-4-maverick-17b-128e-instruct,C++,sum-of-mutated-array-closest-to-target,1300,plausible,actual_correct,False,Accepted,True,0,16.2,1774919124,False
meta-llama_llama-4-maverick-17b-128e-instruct,Java,sum-of-mutated-array-closest-to-target,1300,plausible,actual_correct,False,Accepted,True,3,45.0,1774919255,False
meta-llama_llama-4-maverick-17b-128e-instruct,Python3,sum-of-mutated-array-closest-to-target,1300,actual_correct,actual_correct,True,Accepted,True,95,18.7,1774919372,False
meta-llama_llama-4-scout-17b-16e-instruct,C++,sum-of-mutated-array-closest-to-target,1300,actual_correct,semantic_incorrect,False,Wrong Answer,False,,,1774919516,False
meta-llama_llama-4-scout-17b-16e-instruct,Java,sum-of-mutated-array-closest-to-target,1300,actual_correct,semantic_incorrect,False,Wrong Answer,False,,,1774919655,False
meta-llama_llama-4-scout-17b-16e-instruct,Python3,sum-of-mutated-array-closest-to-target,1300,actual_correct,semantic_incorrect,False,Wrong Answer,False,,,1774919810,False
moonshotai_kimi-k2-instruct,C++,sum-of-mutated-array-closest-to-target,1300,actual_correct,actual_correct,True,Accepted,True,0,16.6,1774919938,False
moonshotai_kimi-k2-instruct,Java,sum-of-mutated-array-closest-to-target,1300,actual_correct,actual_correct,True,Accepted,True,8,44.8,1774920078,False
moonshotai_kimi-k2-instruct,Python3,sum-of-mutated-array-closest-to-target,1300,actual_correct,actual_correct,True,Accepted,True,8,18.7,1774920227,False
qwen_qwen3-32b,C++,sum-of-mutated-array-closest-to-target,1300,actual_correct,actual_correct,True,Accepted,True,0,16.7,1774920342,False
qwen_qwen3-32b,Java,sum-of-mutated-array-closest-to-target,1300,actual_correct,semantic_incorrect,False,Wrong Answer,False,,,1774920472,False
allam-2-7b,C++,break-a-palindrome,1328,actual_correct,semantic_incorrect,False,Wrong Answer,False,,,1774920619,False
allam-2-7b,Java,break-a-palindrome,1328,actual_correct,invalid,False,Compile Error,False,,,1774920761,False
allam-2-7b,Python3,break-a-palindrome,1328,actual_correct,semantic_incorrect,False,Wrong Answer,False,,,1774920886,False
deepseek-r1-distill-llama-70b,C++,break-a-palindrome,1328,actual_correct,actual_correct,True,Accepted,True,0,8.4,1774921007,False
deepseek-r1-distill-llama-70b,Java,break-a-palindrome,1328,plausible,actual_correct,False,Accepted,True,538,97.5,1774921147,False
deepseek-r1-distill-llama-70b,Python3,break-a-palindrome,1328,plausible,semantic_incorrect,False,Wrong Answer,False,,,1774921286,False
gemma2-9b-it,C++,break-a-palindrome,1328,actual_correct,semantic_incorrect,False,Wrong Answer,False,,,1774921430,False
gemma2-9b-it,Java,break-a-palindrome,1328,actual_correct,invalid,False,Compile Error,False,,,1774921596,False
gemma2-9b-it,Python3,break-a-palindrome,1328,actual_correct,invalid,False,Runtime Error,False,,,1774921744,False
llama-3.1-8b-instant,C++,break-a-palindrome,1328,actual_correct,actual_correct,True,Accepted,True,0,8.6,1774921860,False
llama-3.1-8b-instant,Java,break-a-palindrome,1328,actual_correct,actual_correct,True,Accepted,True,0,41.6,1774922007,False
llama-3.3-70b-versatile,C++,break-a-palindrome,1328,actual_correct,actual_correct,True,Accepted,True,0,8.5,1774922143,False
llama-3.3-70b-versatile,Java,break-a-palindrome,1328,plausible,actual_correct,False,Accepted,True,0,41.5,1774922313,False
llama-3.3-70b-versatile,Python3,break-a-palindrome,1328,actual_correct,invalid,False,Runtime Error,False,,,1774922488,False
llama3-70b-8192,C++,break-a-palindrome,1328,actual_correct,actual_correct,True,Accepted,True,0,8.4,1774922665,False
llama3-70b-8192,Java,break-a-palindrome,1328,actual_correct,actual_correct,True,Accepted,True,0,41.8,1774922851,False
llama3-8b-8192,C++,break-a-palindrome,1328,actual_correct,actual_correct,True,Accepted,True,0,8.3,1774923004,False
llama3-8b-8192,Java,break-a-palindrome,1328,actual_correct,actual_correct,True,Accepted,True,0,41.6,1774923179,False
llama3-8b-8192,Python3,break-a-palindrome,1328,actual_correct,actual_correct,True,Accepted,True,0,17.9,1774923318,False
meta-llama_llama-4-maverick-17b-128e-instruct,C++,break-a-palindrome,1328,plausible,actual_correct,False,Accepted,True,0,8.3,1774923456,False
meta-llama_llama-4-maverick-17b-128e-instruct,Java,break-a-palindrome,1328,plausible,invalid,False,Compile Error,False,,,1774923605,False
meta-llama_llama-4-maverick-17b-128e-instruct,Python3,break-a-palindrome,1328,actual_correct,actual_correct,True,Accepted,True,0,17.7,1774923742,False
meta-llama_llama-4-scout-17b-16e-instruct,C++,break-a-palindrome,1328,actual_correct,actual_correct,True,Accepted,True,0,8.4,1774923877,False
meta-llama_llama-4-scout-17b-16e-instruct,Java,break-a-palindrome,1328,actual_correct,actual_correct,True,Accepted,True,0,42.0,1774924033,False
meta-llama_llama-4-scout-17b-16e-instruct,Python3,break-a-palindrome,1328,actual_correct,actual_correct,True,Accepted,True,0,17.7,1774924190,False
moonshotai_kimi-k2-instruct,C++,break-a-palindrome,1328,actual_correct,actual_correct,True,Accepted,True,0,8.5,1774924360,False
moonshotai_kimi-k2-instruct,Java,break-a-palindrome,1328,actual_correct,actual_correct,True,Accepted,True,0,41.7,1774924495,False
moonshotai_kimi-k2-instruct,Python3,break-a-palindrome,1328,actual_correct,actual_correct,True,Accepted,True,0,17.7,1774924650,False
qwen_qwen3-32b,C++,break-a-palindrome,1328,actual_correct,actual_correct,True,Accepted,True,0,8.3,1774924786,False
qwen_qwen3-32b,Java,break-a-palindrome,1328,actual_correct,actual_correct,True,Accepted,True,0,41.6,1774924959,False
qwen_qwen3-32b,Python3,break-a-palindrome,1328,actual_correct,actual_correct,True,Accepted,True,0,17.6,1774925126,False
allam-2-7b,C++,remove-palindromic-subsequences,1332,actual_correct,semantic_incorrect,False,Wrong Answer,False,,,1774925288,False
allam-2-7b,Java,remove-palindromic-subsequences,1332,actual_correct,semantic_incorrect,False,Wrong Answer,False,,,1774925431,False
allam-2-7b,Python3,remove-palindromic-subsequences,1332,actual_correct,semantic_incorrect,False,Wrong Answer,False,,,1774925589,False
deepseek-r1-distill-llama-70b,C++,remove-palindromic-subsequences,1332,actual_correct,actual_correct,True,Accepted,True,0,8.3,1774925768,False
deepseek-r1-distill-llama-70b,Java,remove-palindromic-subsequences,1332,actual_correct,actual_correct,True,Accepted,True,0,41.5,1774925896,False
deepseek-r1-distill-llama-70b,Python3,remove-palindromic-subsequences,1332,actual_correct,actual_correct,True,Accepted,True,3,18.0,1774926047,False
gemma2-9b-it,C++,remove-palindromic-subsequences,1332,actual_correct,actual_correct,True,Accepted,True,0,8.2,1774926191,False
gemma2-9b-it,Java,remove-palindromic-subsequences,1332,actual_correct,actual_correct,True,Accepted,True,0,41.0,1774926341,False
gemma2-9b-it,Python3,remove-palindromic-subsequences,1332,actual_correct,invalid,False,Runtime Error,False,,,1774926466,False
llama-3.1-8b-instant,C++,remove-palindromic-subsequences,1332,actual_correct,semantic_incorrect,False,Wrong Answer,False,,,1774926611,False
llama-3.1-8b-instant,Java,remove-palindromic-subsequences,1332,plausible,actual_correct,False,Accepted,True,0,41.2,1774926771,False
llama-3.1-8b-instant,Python3,remove-palindromic-subsequences,1332,actual_correct,actual_correct,True,Accepted,True,0,17.9,1774926931,False
llama-3.3-70b-versatile,C++,remove-palindromic-subsequences,1332,actual_correct,actual_correct,True,Accepted,True,0,8.3,1774927070,False
llama-3.3-70b-versatile,Java,remove-palindromic-subsequences,1332,plausible,actual_correct,False,Accepted,True,0,41.5,1774927220,False
llama-3.3-70b-versatile,Python3,remove-palindromic-subsequences,1332,actual_correct,invalid,False,Runtime Error,False,,,1774927360,False
llama3-70b-8192,C++,remove-palindromic-subsequences,1332,actual_correct,semantic_incorrect,False,Wrong Answer,False,,,1774927500,False
llama3-70b-8192,Java,remove-palindromic-subsequences,1332,actual_correct,actual_correct,True,Accepted,True,0,41.5,1774927655,False
llama3-70b-8192,Python3,remove-palindromic-subsequences,1332,actual_correct,actual_correct,True,Accepted,True,0,17.7,1774927794,False
llama3-8b-8192,C++,remove-palindromic-subsequences,1332,actual_correct,actual_correct,True,Accepted,True,0,8.4,1774927951,False
llama3-8b-8192,Java,remove-palindromic-subsequences,1332,actual_correct,actual_correct,True,Accepted,True,0,41.4,1774928137,False
llama3-8b-8192,Python3,remove-palindromic-subsequences,1332,actual_correct,actual_correct,True,Accepted,True,0,17.8,1774928315,False
meta-llama_llama-4-maverick-17b-128e-instruct,C++,remove-palindromic-subsequences,1332,plausible,actual_correct,False,Accepted,True,0,8.2,1774928449,False
meta-llama_llama-4-maverick-17b-128e-instruct,Java,remove-palindromic-subsequences,1332,plausible,invalid,False,Compile Error,False,,,1774928604,False
meta-llama_llama-4-maverick-17b-128e-instruct,Python3,remove-palindromic-subsequences,1332,actual_correct,invalid,False,Runtime Error,False,,,1774928776,False
meta-llama_llama-4-scout-17b-16e-instruct,C++,remove-palindromic-subsequences,1332,actual_correct,actual_correct,True,Accepted,True,0,8.5,1774928924,False
meta-llama_llama-4-scout-17b-16e-instruct,Java,remove-palindromic-subsequences,1332,actual_correct,actual_correct,True,Accepted,True,0,41.4,1774929114,False
meta-llama_llama-4-scout-17b-16e-instruct,Python3,remove-palindromic-subsequences,1332,actual_correct,actual_correct,True,Accepted,True,0,17.9,1774929263,False
moonshotai_kimi-k2-instruct,C++,remove-palindromic-subsequences,1332,actual_correct,actual_correct,True,Accepted,True,0,8.3,1774929401,False
moonshotai_kimi-k2-instruct,Java,remove-palindromic-subsequences,1332,actual_correct,actual_correct,True,Accepted,True,0,41.6,1774929547,False
moonshotai_kimi-k2-instruct,Python3,remove-palindromic-subsequences,1332,actual_correct,actual_correct,True,Accepted,True,0,17.6,1774929691,False
qwen_qwen3-32b,C++,remove-palindromic-subsequences,1332,actual_correct,actual_correct,True,Accepted,True,0,8.4,1774929849,False
qwen_qwen3-32b,Java,remove-palindromic-subsequences,1332,actual_correct,actual_correct,True,Accepted,True,0,41.7,1774929991,False
qwen_qwen3-32b,Python3,remove-palindromic-subsequences,1332,actual_correct,actual_correct,True,Accepted,True,0,17.7,1774930122,False
allam-2-7b,C++,minimum-number-of-steps-to-make-two-strings-anagram,1347,actual_correct,semantic_incorrect,False,Wrong Answer,False,,,1774930278,False
allam-2-7b,Java,minimum-number-of-steps-to-make-two-strings-anagram,1347,actual_correct,semantic_incorrect,False,Wrong Answer,False,,,1774930427,False
allam-2-7b,Python3,minimum-number-of-steps-to-make-two-strings-anagram,1347,actual_correct,semantic_incorrect,False,Wrong Answer,False,,,1774930584,False
deepseek-r1-distill-llama-70b,C++,minimum-number-of-steps-to-make-two-strings-anagram,1347,actual_correct,actual_correct,True,Accepted,True,9,19.3,1774930873,False
deepseek-r1-distill-llama-70b,Java,minimum-number-of-steps-to-make-two-strings-anagram,1347,actual_correct,actual_correct,True,Accepted,True,6,45.4,1774931052,False
deepseek-r1-distill-llama-70b,Python3,minimum-number-of-steps-to-make-two-strings-anagram,1347,actual_correct,actual_correct,True,Accepted,True,63,18.0,1774931205,False
gemma2-9b-it,C++,minimum-number-of-steps-to-make-two-strings-anagram,1347,actual_correct,actual_correct,True,Accepted,True,2,19.3,1774931363,False
gemma2-9b-it,Java,minimum-number-of-steps-to-make-two-strings-anagram,1347,actual_correct,actual_correct,True,Accepted,True,7,45.9,1774931516,False
gemma2-9b-it,Python3,minimum-number-of-steps-to-make-two-strings-anagram,1347,actual_correct,semantic_incorrect,False,Wrong Answer,False,,,1774931647,False
llama-3.1-8b-instant,C++,minimum-number-of-steps-to-make-two-strings-anagram,1347,actual_correct,actual_correct,True,Accepted,True,4,19.3,1774931764,False
llama-3.1-8b-instant,Java,minimum-number-of-steps-to-make-two-strings-anagram,1347,actual_correct,actual_correct,True,Accepted,True,6,45.5,1774931887,False
llama-3.1-8b-instant,Python3,minimum-number-of-steps-to-make-two-strings-anagram,1347,plausible,semantic_incorrect,False,Wrong Answer,False,,,1774932011,False
llama-3.3-70b-versatile,C++,minimum-number-of-steps-to-make-two-strings-anagram,1347,actual_correct,actual_correct,True,Accepted,True,5,19.2,1774932149,False
llama-3.3-70b-versatile,Java,minimum-number-of-steps-to-make-two-strings-anagram,1347,plausible,actual_correct,False,Accepted,True,9,46.0,1774932298,False
llama-3.3-70b-versatile,Python3,minimum-number-of-steps-to-make-two-strings-anagram,1347,actual_correct,invalid,False,Runtime Error,False,,,1774932449,False
llama3-70b-8192,C++,minimum-number-of-steps-to-make-two-strings-anagram,1347,actual_correct,actual_correct,True,Accepted,True,1,19.2,1774932580,False
llama3-70b-8192,Java,minimum-number-of-steps-to-make-two-strings-anagram,1347,actual_correct,actual_correct,True,Accepted,True,7,45.5,1774932724,False
llama3-70b-8192,Python3,minimum-number-of-steps-to-make-two-strings-anagram,1347,actual_correct,actual_correct,True,Accepted,True,57,18.1,1774932861,False
llama3-8b-8192,C++,minimum-number-of-steps-to-make-two-strings-anagram,1347,actual_correct,actual_correct,True,Accepted,True,12,19.3,1774942325,False
llama3-8b-8192,Java,minimum-number-of-steps-to-make-two-strings-anagram,1347,actual_correct,actual_correct,True,Accepted,True,9,45.6,1774942537,False
llama3-8b-8192,Python3,minimum-number-of-steps-to-make-two-strings-anagram,1347,actual_correct,semantic_incorrect,False,Wrong Answer,False,,,1774942678,False
meta-llama_llama-4-maverick-17b-128e-instruct,C++,minimum-number-of-steps-to-make-two-strings-anagram,1347,plausible,actual_correct,False,Accepted,True,3,19.3,1774942836,False
meta-llama_llama-4-maverick-17b-128e-instruct,Java,minimum-number-of-steps-to-make-two-strings-anagram,1347,plausible,invalid,False,Compile Error,False,,,1774943011,False
meta-llama_llama-4-scout-17b-16e-instruct,C++,minimum-number-of-steps-to-make-two-strings-anagram,1347,actual_correct,actual_correct,True,Accepted,True,8,19.4,1774943159,False
meta-llama_llama-4-scout-17b-16e-instruct,Java,minimum-number-of-steps-to-make-two-strings-anagram,1347,actual_correct,actual_correct,True,Accepted,True,6,45.5,1774943301,False
meta-llama_llama-4-scout-17b-16e-instruct,Python3,minimum-number-of-steps-to-make-two-strings-anagram,1347,actual_correct,semantic_incorrect,False,Wrong Answer,False,,,1774943437,False
moonshotai_kimi-k2-instruct,C++,minimum-number-of-steps-to-make-two-strings-anagram,1347,actual_correct,actual_correct,True,Accepted,True,4,19.5,1774943577,False
moonshotai_kimi-k2-instruct,Java,minimum-number-of-steps-to-make-two-strings-anagram,1347,actual_correct,actual_correct,True,Accepted,True,7,45.4,1774943711,False
moonshotai_kimi-k2-instruct,Python3,minimum-number-of-steps-to-make-two-strings-anagram,1347,actual_correct,actual_correct,True,Accepted,True,58,18.3,1774943854,False
qwen_qwen3-32b,C++,minimum-number-of-steps-to-make-two-strings-anagram,1347,actual_correct,actual_correct,True,Accepted,True,7,19.2,1774943993,False
qwen_qwen3-32b,Java,minimum-number-of-steps-to-make-two-strings-anagram,1347,actual_correct,actual_correct,True,Accepted,True,6,45.6,1774944131,False
qwen_qwen3-32b,Python3,minimum-number-of-steps-to-make-two-strings-anagram,1347,plausible,actual_correct,False,Accepted,True,66,18.2,1774944289,False
allam-2-7b,C++,tweet-counts-per-frequency,1348,plausible,invalid,False,Compile Error,False,,,1774944458,False
allam-2-7b,Java,tweet-counts-per-frequency,1348,plausible,invalid,False,Runtime Error,False,,,1774944588,False
allam-2-7b,Python3,tweet-counts-per-frequency,1348,actual_correct,invalid,False,Runtime Error,False,,,1774944751,False
deepseek-r1-distill-llama-70b,C++,tweet-counts-per-frequency,1348,plausible,actual_correct,False,Accepted,True,29,47.4,1774944894,False
deepseek-r1-distill-llama-70b,Java,tweet-counts-per-frequency,1348,plausible,semantic_incorrect,False,Wrong Answer,False,,,1774945037,False
deepseek-r1-distill-llama-70b,Python3,tweet-counts-per-frequency,1348,actual_correct,invalid,False,Runtime Error,False,,,1774945185,False
gemma2-9b-it,C++,tweet-counts-per-frequency,1348,actual_correct,invalid,False,Compile Error,False,,,1774945325,False
gemma2-9b-it,Java,tweet-counts-per-frequency,1348,actual_correct,actual_correct,True,Accepted,True,593,55.2,1774945456,False
gemma2-9b-it,Python3,tweet-counts-per-frequency,1348,actual_correct,invalid,False,Runtime Error,False,,,1774945632,False
llama-3.1-8b-instant,C++,tweet-counts-per-frequency,1348,plausible,semantic_incorrect,False,Wrong Answer,False,,,1774945794,False
llama-3.1-8b-instant,Java,tweet-counts-per-frequency,1348,plausible,invalid,False,Compile Error,False,,,1774945952,False
llama-3.1-8b-instant,Python3,tweet-counts-per-frequency,1348,plausible,invalid,False,Runtime Error,False,,,1774946112,False
llama-3.3-70b-versatile,C++,tweet-counts-per-frequency,1348,actual_correct,actual_correct,True,Accepted,True,187,47.4,1774946251,False
llama-3.3-70b-versatile,Java,tweet-counts-per-frequency,1348,plausible,actual_correct,False,Accepted,True,966,54.3,1774946380,False
llama-3.3-70b-versatile,Python3,tweet-counts-per-frequency,1348,actual_correct,invalid,False,Runtime Error,False,,,1774946561,False
llama3-70b-8192,C++,tweet-counts-per-frequency,1348,actual_correct,actual_correct,True,Accepted,True,10,45.0,1774946705,False
llama3-70b-8192,Java,tweet-counts-per-frequency,1348,actual_correct,semantic_incorrect,False,Wrong Answer,False,,,1774946835,False
llama3-70b-8192,Python3,tweet-counts-per-frequency,1348,actual_correct,invalid,False,Runtime Error,False,,,1774947067,False
llama3-8b-8192,C++,tweet-counts-per-frequency,1348,actual_correct,actual_correct,True,Accepted,True,1458,48.2,1774947216,False
llama3-8b-8192,Java,tweet-counts-per-frequency,1348,actual_correct,invalid,False,Compile Error,False,,,1774947408,False
llama3-8b-8192,Python3,tweet-counts-per-frequency,1348,actual_correct,invalid,False,Runtime Error,False,,,1774947606,False
meta-llama_llama-4-maverick-17b-128e-instruct,C++,tweet-counts-per-frequency,1348,actual_correct,semantic_incorrect,False,Wrong Answer,False,,,1774947743,False
meta-llama_llama-4-maverick-17b-128e-instruct,Java,tweet-counts-per-frequency,1348,plausible,invalid,False,Compile Error,False,,,1774947915,False
meta-llama_llama-4-maverick-17b-128e-instruct,Python3,tweet-counts-per-frequency,1348,plausible,invalid,False,Runtime Error,False,,,1774948059,False
meta-llama_llama-4-scout-17b-16e-instruct,C++,tweet-counts-per-frequency,1348,actual_correct,semantic_incorrect,False,Wrong Answer,False,,,1774948220,False
meta-llama_llama-4-scout-17b-16e-instruct,Java,tweet-counts-per-frequency,1348,plausible,semantic_incorrect,False,Wrong Answer,False,,,1774948373,False
meta-llama_llama-4-scout-17b-16e-instruct,Python3,tweet-counts-per-frequency,1348,actual_correct,invalid,False,Runtime Error,False,,,1774948539,False
moonshotai_kimi-k2-instruct,C++,tweet-counts-per-frequency,1348,actual_correct,actual_correct,True,Accepted,True,8,44.9,1774948696,False
moonshotai_kimi-k2-instruct,Java,tweet-counts-per-frequency,1348,plausible,actual_correct,False,Accepted,True,148,55.0,1774948943,False
moonshotai_kimi-k2-instruct,Python3,tweet-counts-per-frequency,1348,plausible,invalid,False,Runtime Error,False,,,1774949093,False
qwen_qwen3-32b,C++,tweet-counts-per-frequency,1348,plausible,actual_correct,False,Accepted,True,40,45.8,1774949292,False
qwen_qwen3-32b,Java,tweet-counts-per-frequency,1348,actual_correct,actual_correct,True,Accepted,True,150,54.7,1774949417,False
qwen_qwen3-32b,Python3,tweet-counts-per-frequency,1348,plausible,invalid,False,Runtime Error,False,,,1774949561,False
allam-2-7b,C++,number-of-substrings-containing-all-three-characters,1358,actual_correct,semantic_incorrect,False,Wrong Answer,False,,,1774949739,False
allam-2-7b,Java,number-of-substrings-containing-all-three-characters,1358,actual_correct,invalid,False,Runtime Error,False,,,1774949862,False
allam-2-7b,Python3,number-of-substrings-containing-all-three-characters,1358,actual_correct,semantic_incorrect,False,Wrong Answer,False,,,1774950005,False
deepseek-r1-distill-llama-70b,C++,number-of-substrings-containing-all-three-characters,1358,plausible,invalid,False,Runtime Error,False,,,1774950302,False
deepseek-r1-distill-llama-70b,Python3,number-of-substrings-containing-all-three-characters,1358,actual_correct,actual_correct,True,Accepted,True,110,17.8,1774950459,False
gemma2-9b-it,C++,number-of-substrings-containing-all-three-characters,1358,actual_correct,semantic_incorrect,False,Wrong Answer,False,,,1774950613,False
gemma2-9b-it,Java,number-of-substrings-containing-all-three-characters,1358,actual_correct,semantic_incorrect,False,Wrong Answer,False,,,1774950766,False
llama-3.1-8b-instant,C++,number-of-substrings-containing-all-three-characters,1358,actual_correct,actual_correct,True,Accepted,True,39,16.8,1774950913,False
llama-3.1-8b-instant,Java,number-of-substrings-containing-all-three-characters,1358,actual_correct,actual_correct,True,Accepted,True,13,44.5,1774951047,False
llama-3.3-70b-versatile,C++,number-of-substrings-containing-all-three-characters,1358,actual_correct,invalid,False,Time Limit Exceeded,False,,,1774951202,False
llama-3.3-70b-versatile,Java,number-of-substrings-containing-all-three-characters,1358,actual_correct,invalid,False,Time Limit Exceeded,False,,,1774951422,False
llama-3.3-70b-versatile,Python3,number-of-substrings-containing-all-three-characters,1358,actual_correct,semantic_incorrect,False,Wrong Answer,False,,,1774951618,False
llama3-70b-8192,C++,number-of-substrings-containing-all-three-characters,1358,actual_correct,semantic_incorrect,False,Wrong Answer,False,,,1774951759,False
llama3-70b-8192,Java,number-of-substrings-containing-all-three-characters,1358,actual_correct,semantic_incorrect,False,Wrong Answer,False,,,1774951909,False
llama3-70b-8192,Python3,number-of-substrings-containing-all-three-characters,1358,actual_correct,actual_correct,True,Accepted,True,108,17.6,1774952052,False
llama3-8b-8192,C++,number-of-substrings-containing-all-three-characters,1358,actual_correct,semantic_incorrect,False,Wrong Answer,False,,,1774952181,False
llama3-8b-8192,Java,number-of-substrings-containing-all-three-characters,1358,actual_correct,semantic_incorrect,False,Wrong Answer,False,,,1774952342,False
llama3-8b-8192,Python3,number-of-substrings-containing-all-three-characters,1358,actual_correct,invalid,False,Runtime Error,False,,,1774952495,False
meta-llama_llama-4-maverick-17b-128e-instruct,C++,number-of-substrings-containing-all-three-characters,1358,plausible,actual_correct,False,Accepted,True,5,11.1,1774952654,False
meta-llama_llama-4-maverick-17b-128e-instruct,Java,number-of-substrings-containing-all-three-characters,1358,plausible,invalid,False,Compile Error,False,,,1774952794,False
meta-llama_llama-4-maverick-17b-128e-instruct,Python3,number-of-substrings-containing-all-three-characters,1358,actual_correct,invalid,False,Runtime Error,False,,,1774952964,False
meta-llama_llama-4-scout-17b-16e-instruct,C++,number-of-substrings-containing-all-three-characters,1358,actual_correct,actual_correct,True,Accepted,True,7,11.1,1774953135,False
meta-llama_llama-4-scout-17b-16e-instruct,Java,number-of-substrings-containing-all-three-characters,1358,actual_correct,actual_correct,True,Accepted,True,14,44.7,1774953277,False
